air_store_id,visit_date,visitors,day_of_week,holiday_flg,month,day,year,week_of_year,day_of_week_num,is_weekend,air_genre_name,air_area_name,latitude,longitude,reserved_visitors_sum,reservation_count,reserved_visitors_mean,avg_reserve_lead_days,has_reservation_data,visitors_lag_1,visitors_lag_7,visitors_lag_14,visitors_lag_28,visitors_rolling_7_mean,visitors_rolling_14_mean,visitors_rolling_28_mean
air_5c817ef28f236bdf,2016-11-12,58,Saturday,0,11,12,2016,45,5,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,38.0,66.0,100.0,66.0,31.571428571428573,42.785714285714285,39.357142857142854
air_5c817ef28f236bdf,2016-11-13,29,Sunday,0,11,13,2016,45,6,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,8.0,2.0,4.0,0.0625,1,58.0,24.0,59.0,37.0,30.428571428571427,39.785714285714285,39.07142857142857
air_5c817ef28f236bdf,2016-11-14,19,Monday,0,11,14,2016,46,0,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,29.0,15.0,51.0,16.0,31.142857142857142,37.642857142857146,38.785714285714285
air_5c817ef28f236bdf,2016-11-15,19,Tuesday,0,11,15,2016,46,1,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,19.0,28.0,33.0,32.0,31.714285714285715,35.357142857142854,38.892857142857146
air_5c817ef28f236bdf,2016-11-16,27,Wednesday,0,11,16,2016,46,2,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,19.0,27.0,41.0,25.0,30.428571428571427,34.357142857142854,38.42857142857143
air_5c817ef28f236bdf,2016-11-17,35,Thursday,0,11,17,2016,46,3,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,27.0,23.0,61.0,20.0,30.428571428571427,33.357142857142854,38.5
air_5c817ef28f236bdf,2016-11-18,57,Friday,0,11,18,2016,46,4,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,3.0,1.0,3.0,5.333333333333333,1,35.0,38.0,33.0,40.0,32.142857142857146,31.5,39.035714285714285
air_5c817ef28f236bdf,2016-11-19,80,Saturday,0,11,19,2016,46,5,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,57.0,58.0,66.0,73.0,34.857142857142854,33.214285714285715,39.642857142857146
air_5c817ef28f236bdf,2016-11-20,32,Sunday,0,11,20,2016,46,6,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,80.0,29.0,24.0,32.0,38.0,34.214285714285715,39.892857142857146
air_5c817ef28f236bdf,2016-11-21,20,Monday,0,11,21,2016,47,0,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,32.0,19.0,15.0,40.0,38.42857142857143,34.785714285714285,39.892857142857146
air_5c817ef28f236bdf,2016-11-22,59,Tuesday,0,11,22,2016,47,1,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,20.0,19.0,28.0,27.0,38.57142857142857,35.142857142857146,39.17857142857143
air_5c817ef28f236bdf,2016-11-23,63,Wednesday,1,11,23,2016,47,2,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,59.0,27.0,27.0,18.0,44.285714285714285,37.357142857142854,40.32142857142857
air_5c817ef28f236bdf,2016-11-24,17,Thursday,0,11,24,2016,47,3,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,63.0,35.0,23.0,33.0,49.42857142857143,39.92857142857143,41.92857142857143
air_5c817ef28f236bdf,2016-11-25,63,Friday,0,11,25,2016,47,4,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,17.0,57.0,38.0,44.0,46.857142857142854,39.5,41.357142857142854
air_5c817ef28f236bdf,2016-11-26,69,Saturday,0,11,26,2016,47,5,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,63.0,80.0,58.0,100.0,47.714285714285715,41.285714285714285,42.035714285714285
air_5c817ef28f236bdf,2016-11-27,27,Sunday,0,11,27,2016,47,6,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,69.0,32.0,29.0,59.0,46.142857142857146,42.07142857142857,40.92857142857143
air_5c817ef28f236bdf,2016-11-28,34,Monday,0,11,28,2016,48,0,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,27.0,20.0,19.0,51.0,45.42857142857143,41.92857142857143,39.785714285714285
air_5c817ef28f236bdf,2016-11-29,32,Tuesday,0,11,29,2016,48,1,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,34.0,59.0,19.0,33.0,47.42857142857143,43.0,39.17857142857143
air_5c817ef28f236bdf,2016-11-30,8,Wednesday,0,11,30,2016,48,2,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,32.0,63.0,27.0,41.0,43.57142857142857,43.92857142857143,39.142857142857146
air_5c817ef28f236bdf,2016-12-01,23,Thursday,0,12,1,2016,48,3,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,2.0,1.0,2.0,4.0,1,8.0,17.0,35.0,61.0,35.714285714285715,42.57142857142857,37.964285714285715
air_5c817ef28f236bdf,2016-12-02,34,Friday,0,12,2,2016,48,4,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,23.0,63.0,57.0,33.0,36.57142857142857,41.714285714285715,36.607142857142854
air_5c817ef28f236bdf,2016-12-03,55,Saturday,0,12,3,2016,48,5,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,34.0,69.0,80.0,66.0,32.42857142857143,40.07142857142857,36.642857142857146
air_5c817ef28f236bdf,2016-12-04,45,Sunday,0,12,4,2016,48,6,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,55.0,27.0,32.0,24.0,30.428571428571427,38.285714285714285,36.25
air_5c817ef28f236bdf,2016-12-05,25,Monday,0,12,5,2016,49,0,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,45.0,34.0,20.0,15.0,33.0,39.214285714285715,37.0
air_5c817ef28f236bdf,2016-12-06,13,Tuesday,0,12,6,2016,49,1,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,25.0,32.0,59.0,28.0,31.714285714285715,39.57142857142857,37.357142857142854
air_5c817ef28f236bdf,2016-12-07,10,Wednesday,0,12,7,2016,49,2,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,13.0,8.0,63.0,27.0,29.0,36.285714285714285,36.82142857142857
air_5c817ef28f236bdf,2016-12-08,33,Thursday,0,12,8,2016,49,3,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,10.0,23.0,17.0,23.0,29.285714285714285,32.5,36.214285714285715
air_5c817ef28f236bdf,2016-12-09,40,Friday,0,12,9,2016,49,4,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,33.0,34.0,63.0,38.0,30.714285714285715,33.642857142857146,36.57142857142857
air_5c817ef28f236bdf,2016-12-10,69,Saturday,0,12,10,2016,49,5,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,40.0,55.0,69.0,58.0,31.571428571428573,32.0,36.642857142857146
air_5c817ef28f236bdf,2016-12-11,53,Sunday,0,12,11,2016,49,6,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,69.0,45.0,27.0,29.0,33.57142857142857,32.0,37.035714285714285
air_5c817ef28f236bdf,2016-12-12,35,Monday,0,12,12,2016,50,0,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,53.0,25.0,34.0,19.0,34.714285714285715,33.857142857142854,37.892857142857146
air_5c817ef28f236bdf,2016-12-13,35,Tuesday,0,12,13,2016,50,1,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,35.0,13.0,32.0,19.0,36.142857142857146,33.92857142857143,38.464285714285715
air_5c817ef28f236bdf,2016-12-14,23,Wednesday,0,12,14,2016,50,2,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,35.0,10.0,8.0,27.0,39.285714285714285,34.142857142857146,39.035714285714285
air_5c817ef28f236bdf,2016-12-15,25,Thursday,0,12,15,2016,50,3,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,6.0,1.0,6.0,1.3333333333333333,1,23.0,33.0,23.0,35.0,41.142857142857146,35.214285714285715,38.892857142857146
air_5c817ef28f236bdf,2016-12-16,39,Friday,0,12,16,2016,50,4,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,2.0,1.0,2.0,0.0,1,25.0,40.0,34.0,57.0,40.0,35.357142857142854,38.535714285714285
air_5c817ef28f236bdf,2016-12-17,86,Saturday,0,12,17,2016,50,5,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,17.0,3.0,5.666666666666667,4.111111111111112,1,39.0,69.0,55.0,80.0,39.857142857142854,35.714285714285715,37.892857142857146
air_5c817ef28f236bdf,2016-12-18,39,Sunday,0,12,18,2016,50,6,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,86.0,53.0,45.0,32.0,42.285714285714285,37.92857142857143,38.107142857142854
air_5c817ef28f236bdf,2016-12-19,34,Monday,0,12,19,2016,51,0,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,39.0,35.0,25.0,20.0,40.285714285714285,37.5,38.357142857142854
air_5c817ef28f236bdf,2016-12-20,11,Tuesday,0,12,20,2016,51,1,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,34.0,35.0,13.0,59.0,40.142857142857146,38.142857142857146,38.857142857142854
air_5c817ef28f236bdf,2016-12-21,27,Wednesday,0,12,21,2016,51,2,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,11.0,23.0,10.0,63.0,36.714285714285715,38.0,37.142857142857146
air_5c817ef28f236bdf,2016-12-22,57,Thursday,0,12,22,2016,51,3,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,27.0,25.0,33.0,17.0,37.285714285714285,39.214285714285715,35.857142857142854
air_5c817ef28f236bdf,2016-12-23,75,Friday,1,12,23,2016,51,4,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,57.0,39.0,40.0,63.0,41.857142857142854,40.92857142857143,37.285714285714285
air_5c817ef28f236bdf,2016-12-24,88,Saturday,0,12,24,2016,51,5,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,75.0,86.0,69.0,69.0,47.0,43.42857142857143,37.714285714285715
air_5c817ef28f236bdf,2016-12-25,65,Sunday,0,12,25,2016,51,6,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,88.0,39.0,53.0,27.0,47.285714285714285,44.785714285714285,38.392857142857146
air_5c817ef28f236bdf,2016-12-26,37,Monday,0,12,26,2016,52,0,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,65.0,34.0,35.0,34.0,51.0,45.642857142857146,39.75
air_5c817ef28f236bdf,2016-12-27,38,Tuesday,0,12,27,2016,52,1,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,37.0,11.0,35.0,32.0,51.42857142857143,45.785714285714285,39.857142857142854
air_5c817ef28f236bdf,2016-12-28,31,Wednesday,0,12,28,2016,52,2,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,38.0,27.0,23.0,8.0,55.285714285714285,46.0,40.07142857142857
air_5c817ef28f236bdf,2016-12-29,78,Thursday,1,12,29,2016,52,3,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,31.0,57.0,25.0,23.0,55.857142857142854,46.57142857142857,40.892857142857146
air_5c817ef28f236bdf,2016-12-30,75,Friday,1,12,30,2016,52,4,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,78.0,75.0,39.0,34.0,58.857142857142854,50.357142857142854,42.857142857142854
air_5c817ef28f236bdf,2016-12-31,80,Saturday,1,12,31,2016,52,5,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,75.0,88.0,86.0,55.0,58.857142857142854,52.92857142857143,44.32142857142857
air_5c817ef28f236bdf,2017-01-01,52,Sunday,1,1,1,2017,52,6,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,80.0,65.0,39.0,45.0,57.714285714285715,52.5,45.214285714285715
air_5c817ef28f236bdf,2017-01-02,46,Monday,1,1,2,2017,1,0,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,52.0,37.0,34.0,25.0,55.857142857142854,53.42857142857143,45.464285714285715
air_5c817ef28f236bdf,2017-01-03,39,Tuesday,1,1,3,2017,1,1,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,46.0,38.0,11.0,13.0,57.142857142857146,54.285714285714285,46.214285714285715
air_5c817ef28f236bdf,2017-01-04,23,Wednesday,0,1,4,2017,1,2,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,39.0,31.0,27.0,10.0,57.285714285714285,56.285714285714285,47.142857142857146
air_5c817ef28f236bdf,2017-01-05,14,Thursday,0,1,5,2017,1,3,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,23.0,78.0,57.0,33.0,56.142857142857146,56.0,47.607142857142854
air_5c817ef28f236bdf,2017-01-06,16,Friday,0,1,6,2017,1,4,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,14.0,75.0,75.0,40.0,47.0,52.92857142857143,46.92857142857143
air_5c817ef28f236bdf,2017-01-07,85,Saturday,0,1,7,2017,1,5,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,16.0,80.0,88.0,69.0,38.57142857142857,48.714285714285715,46.07142857142857
air_5c817ef28f236bdf,2017-01-08,52,Sunday,0,1,8,2017,1,6,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,85.0,52.0,65.0,53.0,39.285714285714285,48.5,46.642857142857146
air_5c817ef28f236bdf,2017-01-09,9,Monday,1,1,9,2017,2,0,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,52.0,46.0,37.0,35.0,39.285714285714285,47.57142857142857,46.607142857142854
air_5c817ef28f236bdf,2017-01-10,12,Tuesday,0,1,10,2017,2,1,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,9.0,39.0,38.0,35.0,34.0,45.57142857142857,45.67857142857143
air_5c817ef28f236bdf,2017-01-11,19,Wednesday,0,1,11,2017,2,2,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,12.0,23.0,31.0,23.0,30.142857142857142,43.714285714285715,44.857142857142854
air_5c817ef28f236bdf,2017-01-12,21,Thursday,0,1,12,2017,2,3,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,19.0,14.0,78.0,25.0,29.571428571428573,42.857142857142854,44.714285714285715
air_5c817ef28f236bdf,2017-01-13,30,Friday,0,1,13,2017,2,4,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,21.0,16.0,75.0,39.0,30.571428571428573,38.785714285714285,44.57142857142857
air_5c817ef28f236bdf,2017-01-14,84,Saturday,0,1,14,2017,2,5,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,30.0,85.0,80.0,86.0,32.57142857142857,35.57142857142857,44.25
air_5c817ef28f236bdf,2017-01-15,46,Sunday,0,1,15,2017,2,6,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,84.0,52.0,52.0,39.0,32.42857142857143,35.857142857142854,44.17857142857143
air_5c817ef28f236bdf,2017-01-16,8,Monday,0,1,16,2017,3,0,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,46.0,9.0,46.0,34.0,31.571428571428573,35.42857142857143,44.42857142857143
air_5c817ef28f236bdf,2017-01-17,38,Tuesday,0,1,17,2017,3,1,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,8.0,12.0,39.0,11.0,31.428571428571427,32.714285714285715,43.5
air_5c817ef28f236bdf,2017-01-18,37,Wednesday,0,1,18,2017,3,2,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,38.0,19.0,23.0,27.0,35.142857142857146,32.642857142857146,44.464285714285715
air_5c817ef28f236bdf,2017-01-19,23,Thursday,0,1,19,2017,3,3,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,37.0,21.0,14.0,57.0,37.714285714285715,33.642857142857146,44.82142857142857
air_5c817ef28f236bdf,2017-01-20,36,Friday,0,1,20,2017,3,4,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,23.0,30.0,16.0,75.0,38.0,34.285714285714285,43.607142857142854
air_5c817ef28f236bdf,2017-01-21,63,Saturday,0,1,21,2017,3,5,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,36.0,84.0,85.0,88.0,38.857142857142854,35.714285714285715,42.214285714285715
air_5c817ef28f236bdf,2017-01-22,38,Sunday,0,1,22,2017,3,6,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,63.0,46.0,52.0,65.0,35.857142857142854,34.142857142857146,41.32142857142857
air_5c817ef28f236bdf,2017-01-23,25,Monday,0,1,23,2017,4,0,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,38.0,8.0,9.0,37.0,34.714285714285715,33.142857142857146,40.357142857142854
air_5c817ef28f236bdf,2017-01-24,17,Tuesday,0,1,24,2017,4,1,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,25.0,38.0,12.0,38.0,37.142857142857146,34.285714285714285,39.92857142857143
air_5c817ef28f236bdf,2017-01-25,35,Wednesday,0,1,25,2017,4,2,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,17.0,37.0,19.0,31.0,34.142857142857146,34.642857142857146,39.17857142857143
air_5c817ef28f236bdf,2017-01-26,33,Thursday,0,1,26,2017,4,3,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,35.0,23.0,21.0,78.0,33.857142857142854,35.785714285714285,39.32142857142857
air_5c817ef28f236bdf,2017-01-27,56,Friday,0,1,27,2017,4,4,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,33.0,36.0,30.0,75.0,35.285714285714285,36.642857142857146,37.714285714285715
air_5c817ef28f236bdf,2017-01-28,78,Saturday,0,1,28,2017,4,5,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,56.0,63.0,84.0,80.0,38.142857142857146,38.5,37.035714285714285
air_5c817ef28f236bdf,2017-01-29,58,Sunday,0,1,29,2017,4,6,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,78.0,38.0,46.0,52.0,40.285714285714285,38.07142857142857,36.964285714285715
air_5c817ef28f236bdf,2017-01-30,31,Monday,0,1,30,2017,5,0,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,58.0,25.0,8.0,46.0,43.142857142857146,38.92857142857143,37.17857142857143
air_5c817ef28f236bdf,2017-01-31,28,Tuesday,0,1,31,2017,5,1,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,31.0,17.0,38.0,39.0,44.0,40.57142857142857,36.642857142857146
air_5c817ef28f236bdf,2017-02-01,29,Wednesday,0,2,1,2017,5,2,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,28.0,35.0,37.0,23.0,45.57142857142857,39.857142857142854,36.25
air_5c817ef28f236bdf,2017-02-02,26,Thursday,0,2,2,2017,5,3,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,29.0,33.0,23.0,14.0,44.714285714285715,39.285714285714285,36.464285714285715
air_5c817ef28f236bdf,2017-02-03,46,Friday,0,2,3,2017,5,4,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,26.0,56.0,36.0,16.0,43.714285714285715,39.5,36.892857142857146
air_5c817ef28f236bdf,2017-02-04,86,Saturday,0,2,4,2017,5,5,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,46.0,78.0,63.0,85.0,42.285714285714285,40.214285714285715,37.964285714285715
air_5c817ef28f236bdf,2017-02-05,49,Sunday,0,2,5,2017,5,6,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,86.0,58.0,38.0,52.0,43.42857142857143,41.857142857142854,38.0
air_5c817ef28f236bdf,2017-02-06,22,Monday,0,2,6,2017,6,0,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,49.0,31.0,25.0,9.0,42.142857142857146,42.642857142857146,37.892857142857146
air_5c817ef28f236bdf,2017-02-07,21,Tuesday,0,2,7,2017,6,1,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,22.0,28.0,17.0,12.0,40.857142857142854,42.42857142857143,38.357142857142854
air_5c817ef28f236bdf,2017-02-08,44,Wednesday,0,2,8,2017,6,2,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,21.0,29.0,35.0,19.0,39.857142857142854,42.714285714285715,38.67857142857143
air_5c817ef28f236bdf,2017-02-09,41,Thursday,0,2,9,2017,6,3,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,44.0,26.0,33.0,21.0,42.0,43.357142857142854,39.57142857142857
air_5c817ef28f236bdf,2017-02-10,56,Friday,0,2,10,2017,6,4,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,41.0,46.0,56.0,30.0,44.142857142857146,43.92857142857143,40.285714285714285
air_5c817ef28f236bdf,2017-02-11,82,Saturday,1,2,11,2017,6,5,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,56.0,86.0,78.0,84.0,45.57142857142857,43.92857142857143,41.214285714285715
air_5c817ef28f236bdf,2017-02-12,54,Sunday,0,2,12,2017,6,6,1,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,82.0,49.0,58.0,46.0,45.0,44.214285714285715,41.142857142857146
air_5c817ef28f236bdf,2017-02-13,24,Monday,0,2,13,2017,7,0,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,54.0,22.0,31.0,8.0,45.714285714285715,43.92857142857143,41.42857142857143
air_5c817ef28f236bdf,2017-02-14,22,Tuesday,0,2,14,2017,7,1,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,24.0,21.0,28.0,38.0,46.0,43.42857142857143,42.0
air_5c817ef28f236bdf,2017-02-15,31,Wednesday,0,2,15,2017,7,2,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,22.0,44.0,29.0,37.0,46.142857142857146,43.0,41.42857142857143
air_5c817ef28f236bdf,2017-02-16,41,Thursday,0,2,16,2017,7,3,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,31.0,41.0,26.0,23.0,44.285714285714285,43.142857142857146,41.214285714285715
air_5c817ef28f236bdf,2017-02-17,51,Friday,0,2,17,2017,7,4,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506,0.0,0.0,0.0,0.0,1,41.0,56.0,46.0,36.0,44.285714285714285,44.214285714285715,41.857142857142854
